alternate_sales_number,facilities,geocoded_latitude,geocoded_longitude,internet_bell,internet_bell_fibre,internet_bell_vdsl,internet_cogeco,internet_execulink_bellcolo,internet_execulink_cable,internet_execulink_copper,internet_execulink_dialup,internet_execulink_fibre,internet_execulink_wireless,internet_rogers,mobility_execulink,murb_n,murb_y,original_address,phone_execulink_bellcolo,phone_execulink_cable,phone_execulink_copper,phone_execulink_digital,phone_execulink_fibre,row_index,security_execulink,tpia,tv_available,tv_execulink_cable,tv_execulink_copper,tv_execulink_fibre,tv_execulink_hls
1-866-706-1991,0,43.7274521,-79.70749699999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"58 FESTOON, BRAMPTON, ON",0,0,0,1,0,1518,0,1,1,0,0,0,1
1-866-706-1991,0,43.7427502,-79.7303263,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"13 JAFFA, BRAMPTON, ON",0,0,0,1,0,1519,0,1,1,0,0,0,1
1-866-706-1991,0,43.7424754,-79.72809269999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"46 JOSHUA, BRAMPTON, ON",0,0,0,1,0,1520,0,1,1,0,0,0,1
1-866-706-1991,0,43.7070877,-79.744501,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"11 HEGGIE, BRAMPTON, ON",0,0,0,1,0,1521,0,1,1,0,0,0,1
1-866-706-1991,0,43.7167458,-79.7120076,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"92 CATHCART, BRAMPTON, ON",0,0,0,1,0,1522,0,1,1,0,0,0,1
1-866-706-1991,0,43.7166811,-79.7119893,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"72 CLOVERDALE, BRAMPTON, ON",0,0,0,1,0,1523,0,1,1,0,0,0,1
1-866-706-1991,0,43.7211235,-79.7449376,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"21 LAWNDALE, BRAMPTON, ON",0,0,0,1,0,1524,0,1,1,0,0,0,1
1-866-706-1991,0,43.7403774,-79.73708359999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"22 TRILLIUM, BRAMPTON, ON",0,0,0,1,0,1525,0,1,1,0,0,0,1
1-866-706-1991,0,43.7128112,-79.698914,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"62 DORSET, BRAMPTON, ON",0,0,0,1,0,1526,0,1,1,0,0,0,1
1-866-706-1991,0,43.7206665,-79.70136850000002,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"8 EPSOM DOWNS, BRAMPTON, ON",0,0,0,1,0,1528,0,1,1,0,0,0,1
1-866-706-1991,0,43.7263473,-79.70871149999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"12 FINCHGATE, BRAMPTON, ON",0,0,0,1,0,1527,0,1,1,0,0,0,1
1-866-706-1991,0,43.7208854,-79.7008746,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2 ERINGATE, BRAMPTON, ON",0,0,0,1,0,1529,0,1,1,0,0,0,1
1-866-706-1991,0,43.7331653,-79.7127411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"38 GREENMOUNT, BRAMPTON, ON",0,0,0,1,0,1530,0,1,1,0,0,0,1
1-866-706-1991,0,43.7411662,-79.7351755,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2 PLEASANT VALLEY, BRAMPTON, ON",0,0,0,1,0,1533,0,1,1,0,0,0,1
1-866-706-1991,0,43.7338354,-79.7106263,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4 GROVELAND, BRAMPTON, ON",0,0,0,1,0,1532,0,1,1,0,0,0,1
1-866-706-1991,0,43.7175365,-79.6950007,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"15 DEVONSHIRE, BRAMPTON, ON",0,0,0,1,0,1531,0,1,1,0,0,0,1
1-866-706-1991,0,43.7356321,-79.72516639999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"82 GLENFOREST, BRAMPTON, ON",0,0,0,1,0,1534,0,1,1,0,0,0,1
1-866-706-1991,0,43.735766,-79.72554570000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4 GREENDALE, BRAMPTON, ON",0,0,0,1,0,1535,0,1,1,0,0,0,1
1-866-706-1991,0,43.7157961,-79.6925943,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4 DUDLEY, BRAMPTON, ON",0,0,0,1,0,1536,0,1,1,0,0,0,1
1-866-706-1991,0,43.7187214,-79.6962343,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"38 DELORAINE, BRAMPTON, ON",0,0,0,1,0,1537,0,1,1,0,0,0,1
1-866-706-1991,0,43.7221723,-79.70894469999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"192 EARNSCLIFFE, BRAMPTON, ON",0,0,0,1,0,1538,0,1,1,0,0,0,1
1-866-706-1991,0,43.7146973,-79.69132309999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"121 DEARBOURNE, BRAMPTON, ON",0,0,0,1,0,1539,0,1,1,0,0,0,1
1-866-706-1991,0,43.7106329,-79.69499909999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"22 DEARBOURNE, BRAMPTON, ON",0,0,0,1,0,1540,0,1,1,0,0,0,1
1-866-706-1991,0,43.7450191,-79.7413136,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"52 POTTERY, BRAMPTON, ON",0,0,0,1,0,1541,0,1,1,0,0,0,1
1-866-706-1991,0,43.7183618,-79.7294764,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"1 HAWKINS, BRAMPTON, ON",0,0,0,1,0,1543,0,1,1,0,0,0,1
1-866-706-1991,0,43.744271,-79.74023059999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"3 POTTERY, BRAMPTON, ON",0,0,0,1,0,1542,0,1,1,0,0,0,1
1-866-706-1991,0,43.7191657,-79.73299879999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"16 HOLLOWAY, BRAMPTON, ON",0,0,0,1,0,1544,0,1,1,0,0,0,1
1-866-706-1991,0,43.71681359999999,-79.7286827,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"8 HAIDA, BRAMPTON, ON",0,0,0,1,0,1545,0,1,1,0,0,0,1
1-866-706-1991,0,43.7214748,-79.70504830000002,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"1 EDENRIDGE, BRAMPTON, ON",0,0,0,1,0,1547,0,1,1,0,0,0,1
1-866-706-1991,0,43.7216749,-79.7063098,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"20 EDENRIDGE, BRAMPTON, ON",0,0,0,1,0,1548,0,1,1,0,0,0,1
1-866-706-1991,0,43.7208451,-79.7268094,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"18 HUNTINGWOOD, BRAMPTON, ON",0,0,0,1,0,1546,0,1,1,0,0,0,1
1-866-706-1991,0,43.7207403,-79.7057596,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"1 EARLSDALE, BRAMPTON, ON",0,0,0,1,0,1549,0,1,1,0,0,0,1
1-866-706-1991,0,43.7433421,-79.7287922,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"21 JUNEWOOD, BRAMPTON, ON",0,0,0,1,0,1550,0,1,1,0,0,0,1
1-866-706-1991,0,43.7403045,-79.716774,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"11 GLENFIELD, BRAMPTON, ON",0,0,0,1,0,1553,0,1,1,0,0,0,1
1-866-706-1991,0,43.7149662,-79.741252,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"8 LIVERY, BRAMPTON, ON",0,0,0,1,0,1552,0,1,1,0,0,0,1
1-866-706-1991,0,43.7057555,-79.7011376,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"70 AVONDALE, BRAMPTON, ON",0,0,0,1,0,1551,0,1,1,0,0,0,1
1-866-706-1991,0,43.7443008,-79.723846,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"34 JEANETTE, BRAMPTON, ON",0,0,0,1,0,1554,0,1,1,0,0,0,1
1-866-706-1991,0,43.73869730000001,-79.7146423,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"25 GONDOLA, BRAMPTON, ON",0,0,0,1,0,1555,0,1,1,0,0,0,1
1-866-706-1991,0,43.733144,-79.74033419999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"24 MALABAR, BRAMPTON, ON",0,0,0,1,0,1556,0,1,1,0,0,0,1
1-866-706-1991,0,43.73666,-79.7204299,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"33 GLADSTONE, BRAMPTON, ON",0,0,0,1,0,1557,0,1,1,0,0,0,1
1-866-706-1991,0,43.7470118,-79.73850519999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"41 PANORAMA, BRAMPTON, ON",0,0,0,1,0,1558,0,1,1,0,0,0,1
1-866-706-1991,0,43.7280042,-79.74365519999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"12 MANSION, BRAMPTON, ON",0,0,0,1,0,1559,0,1,1,0,0,0,1
1-866-706-1991,0,43.7345694,-79.7486883,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"10 MYRTLE, BRAMPTON, ON",0,0,0,1,0,1560,0,1,1,0,0,0,1
1-866-706-1991,0,43.7232214,-79.7301069,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"108 HORTON, BRAMPTON, ON",0,0,0,1,0,1562,0,1,1,0,0,0,1
1-866-706-1991,0,43.7395238,-79.7437682,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"8 MARCHMOUNT, BRAMPTON, ON",0,0,0,1,0,1561,0,1,1,0,0,0,1
1-866-706-1991,0,43.635577,-79.7902867,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"9 LIONSHEAD, BRAMPTON, ON",0,0,0,1,0,1563,0,1,1,0,0,0,1
1-866-706-1991,0,43.7211121,-79.7304367,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"1 HEATHERSIDE, BRAMPTON, ON",0,0,0,1,0,1565,0,1,1,0,0,0,1
1-866-706-1991,0,43.7371643,-79.748724,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"116 MASSEY, BRAMPTON, ON",0,0,0,1,0,1564,0,1,1,0,0,0,1
1-866-706-1991,0,43.7329535,-79.72615789999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"60 GRASSMERE, BRAMPTON, ON",0,0,0,1,0,1567,0,1,1,0,0,0,1
1-866-706-1991,0,43.7091396,-79.70623359999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"25 ABERDEEN, BRAMPTON, ON",0,0,0,1,0,1569,0,1,1,0,0,0,1
1-866-706-1991,0,43.7290467,-79.7166487,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"106 GARSIDE, BRAMPTON, ON",0,0,0,1,0,1568,0,1,1,0,0,0,1
1-866-706-1991,0,43.7447747,-79.74086240000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"63 PRINCETON, BRAMPTON, ON",0,0,0,1,0,1566,0,1,1,0,0,0,1
1-866-706-1991,0,43.7076649,-79.7078877,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4 ASCOT, BRAMPTON, ON",0,0,0,1,0,1570,0,1,1,0,0,0,1
1-866-706-1991,0,43.72248949999999,-79.7443779,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"62 LAWNDALE, BRAMPTON, ON",0,0,0,1,0,1571,0,1,1,0,0,0,1
1-866-706-1991,0,43.71094249999999,-79.7017992,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"65 ALEXANDRIA, BRAMPTON, ON",0,0,0,1,0,1572,0,1,1,0,0,0,1
1-866-706-1991,0,43.7447258,-79.7306888,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1 JAMESON, BRAMPTON, ON",0,0,0,1,0,1574,0,1,1,0,0,0,1
1-866-706-1991,0,43.7133127,-79.6990774,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"67 DORSET, BRAMPTON, ON",0,0,0,1,0,1573,0,1,1,0,0,0,1
1-866-706-1991,0,43.7400953,-79.7210936,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"54 GREENBRIAR, BRAMPTON, ON",0,0,0,1,0,1575,0,1,1,0,0,0,1
1-866-706-1991,0,43.73301439999999,-79.7170335,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1 GERALDINE, BRAMPTON, ON",0,0,0,1,0,1576,0,1,1,0,0,0,1
1-866-706-1991,0,43.7137248,-79.7040013,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"14 ALTON, BRAMPTON, ON",0,0,0,1,0,1579,0,1,1,0,0,0,1
1-866-706-1991,0,43.7100297,-79.7109602,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"299 BALMORAL, BRAMPTON, ON",0,0,0,1,0,1580,0,1,1,0,0,0,1
1-866-706-1991,0,43.7510199,-79.73098320000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2 PARADISE, BRAMPTON, ON",0,0,0,1,0,1577,0,1,1,0,0,0,1
1-866-706-1991,0,43.70744699999999,-79.70657,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"103 ADDINGTON, BRAMPTON, ON",0,0,0,1,0,1581,0,1,1,0,0,0,1
1-866-706-1991,0,43.7394838,-79.7348134,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"3 JEFFERSON, BRAMPTON, ON",0,0,0,1,0,1583,0,1,1,0,0,0,1
1-866-706-1991,0,43.7367664,-79.7131764,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"111 GREENMOUNT, BRAMPTON, ON",0,0,0,1,0,1584,0,1,1,0,0,0,1
1-866-706-1991,0,43.739545,-79.72857309999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4 JULIETTE, BRAMPTON, ON",0,0,0,1,0,1585,0,1,1,0,0,0,1
1-866-706-1991,0,43.70444029999999,-79.74343379999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"11 APOLLO, BRAMPTON, ON",0,0,0,1,0,1586,0,1,1,0,0,0,1
1-866-706-1991,0,43.70485739999999,-79.74379929999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"29 KENILWORTH, BRAMPTON, ON",0,0,0,1,0,1587,0,1,1,0,0,0,1
1-866-706-1991,0,43.7181706,-79.70046169999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"73 DONCASTER, BRAMPTON, ON",0,0,0,1,0,1590,0,1,1,0,0,0,1
1-866-706-1991,0,43.7312235,-79.7082192,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"3 FLINDON, BRAMPTON, ON",0,0,0,1,0,1588,0,1,1,0,0,0,1
1-866-706-1991,0,43.7170704,-79.7017228,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"3 DANESBURY, BRAMPTON, ON",0,0,0,1,0,1589,0,1,1,0,0,0,1
1-866-706-1991,0,43.7490819,-79.7283968,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"18 PANDA, BRAMPTON, ON",0,0,0,1,0,1592,0,1,1,0,0,0,1
1-866-706-1991,0,43.73722859999999,-79.73169519999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"39 JEFFERSON, BRAMPTON, ON",0,0,0,1,0,1591,0,1,1,0,0,0,1
1-866-706-1991,0,43.7289503,-79.7406463,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4 MONTJOY, BRAMPTON, ON",0,0,0,1,0,1593,0,1,1,0,0,0,1
1-866-706-1991,0,43.7446077,-79.7280473,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"29 JUDITH, BRAMPTON, ON",0,0,0,1,0,1594,0,1,1,0,0,0,1
1-866-706-1991,0,43.7156987,-79.71018149999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"48 CLOVERDALE, BRAMPTON, ON",0,0,0,1,0,1595,0,1,1,0,0,0,1
1-866-706-1991,0,43.7017106,-79.74876809999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"25 MADOC, BRAMPTON, ON",0,0,0,1,0,1596,0,1,1,0,0,0,1
1-866-706-1991,0,43.7377882,-79.7159484,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"18 GREENBRIAR, BRAMPTON, ON",0,0,0,1,0,1597,0,1,1,0,0,0,1
1-866-706-1991,0,43.72957539999999,-79.73054499999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"21 HALLCROWN, BRAMPTON, ON",0,0,0,1,0,1598,0,1,1,0,0,0,1
1-866-706-1991,0,43.7335568,-79.73362949999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"30 MCGILLIVARY, BRAMPTON, ON",0,0,0,1,0,1600,0,1,1,0,0,0,1
1-866-706-1991,0,43.7402924,-79.725628,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"54 JACKMAN, BRAMPTON, ON",0,0,0,1,0,1599,0,1,1,0,0,0,1
1-866-706-1991,0,43.7259959,-79.7116659,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"16 FAVERSHAM, BRAMPTON, ON",0,0,0,1,0,1602,0,1,1,0,0,0,1
1-866-706-1991,0,43.73437699999999,-79.73653,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"50 BORDEN HILL, BRAMPTON, ON",0,0,0,1,0,1601,0,1,1,0,0,0,1
1-866-706-1991,0,43.7343239,-79.7360918,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"2 MACDOUGALL, BRAMPTON, ON",0,0,0,1,0,1603,0,1,1,0,0,0,1
1-866-706-1991,0,43.737664,-79.71664020000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"25 GREENBRIAR, BRAMPTON, ON",0,0,0,1,0,1604,0,1,1,0,0,0,1
1-866-706-1991,0,43.7398405,-79.72894620000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4 JODY, BRAMPTON, ON",0,0,0,1,0,1605,0,1,1,0,0,0,1
1-866-706-1991,0,43.7395998,-79.72896449999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"21 JULIETTE, BRAMPTON, ON",0,0,0,1,0,1606,0,1,1,0,0,0,1
1-866-706-1991,0,43.70829639999999,-79.70994770000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"241 AVONDALE, BRAMPTON, ON",0,0,0,1,0,1607,0,1,1,0,0,0,1
1-866-706-1991,0,43.7278601,-79.7011038,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"217 FOLKSTONE, BRAMPTON, ON",0,0,0,1,0,1608,0,1,1,0,0,0,1
1-866-706-1991,0,43.7043079,-79.7041119,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"122 AVONDALE, BRAMPTON, ON",0,0,0,1,0,1609,0,1,1,0,0,0,1
1-866-706-1991,0,43.6987481,-79.7660501,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2 TOLTON, BRAMPTON, ON",0,0,0,1,0,1610,0,1,1,0,0,0,1
1-866-706-1991,0,43.7343238,-79.7129431,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"24 GRANBY, BRAMPTON, ON",0,0,0,1,0,1611,0,1,1,0,0,0,1
1-866-706-1991,0,43.7348456,-79.72560829999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"72 GLENFOREST, BRAMPTON, ON",0,0,0,1,0,1612,0,1,1,0,0,0,1
1-866-706-1991,0,43.7371704,-79.7501121,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"12 MACKAY, BRAMPTON, ON",0,0,0,1,0,1613,0,1,1,0,0,0,1
1-866-706-1991,0,43.737807,-79.7480257,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"108 MASSEY, BRAMPTON, ON",0,0,0,1,0,1614,0,1,1,0,0,0,1
1-866-706-1991,0,43.7193476,-79.7005052,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"107 DORCHESTER, BRAMPTON, ON",0,0,0,1,0,1616,0,1,1,0,0,0,1
1-866-706-1991,0,43.7203959,-79.70807359999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4 ELVINA, BRAMPTON, ON",0,0,0,1,0,1617,0,1,1,0,0,0,1
1-866-706-1991,0,43.6986439,-79.768259,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"23 SKELTON, BRAMPTON, ON",0,0,0,1,0,1618,0,1,1,0,0,0,1
1-866-706-1991,0,43.7433377,-79.72311479999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"49 JILL, BRAMPTON, ON",0,0,0,1,0,1619,0,1,1,0,0,0,1
1-866-706-1991,0,43.7394078,-79.74315399999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"7 MARCHMOUNT, BRAMPTON, ON",0,0,0,1,0,1620,0,1,1,0,0,0,1
1-866-706-1991,0,43.7357319,-79.7265858,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"14 GLENRIDGE, BRAMPTON, ON",0,0,0,1,0,1621,0,1,1,0,0,0,1
1-866-706-1991,0,43.7464715,-79.74114019999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"32 PANORAMA, BRAMPTON, ON",0,0,0,1,0,1622,0,1,1,0,0,0,1
1-866-706-1991,0,43.7301542,-79.7445029,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"18 MAITLAND, BRAMPTON, ON",0,0,0,1,0,1623,0,1,1,0,0,0,1
1-866-706-1991,0,43.7322389,-79.71361639999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"22 GREENMOUNT, BRAMPTON, ON",0,0,0,1,0,1624,0,1,1,0,0,0,1
1-866-706-1991,0,43.7441994,-79.7332371,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"12 PENNINGTON, BRAMPTON, ON",0,0,0,1,0,1625,0,1,1,0,0,0,1
1-866-706-1991,0,43.7069777,-79.7082748,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"116 ADDINGTON, BRAMPTON, ON",0,0,0,1,0,1627,0,1,1,0,0,0,1
1-866-706-1991,0,43.7319071,-79.7474218,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"24 MARENGO, BRAMPTON, ON",0,0,0,1,0,1626,0,1,1,0,0,0,1
1-866-706-1991,0,43.7044439,-79.7061504,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"163 AVONDALE, BRAMPTON, ON",0,0,0,1,0,1628,0,1,1,0,0,0,1
1-866-706-1991,0,43.6922326,-79.77130869999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"7 ROSEBUD, BRAMPTON, ON",0,0,0,1,0,1629,0,1,1,0,0,0,1
1-866-706-1991,0,43.742862,-79.72594389999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"20 JEREMY, BRAMPTON, ON",0,0,0,1,0,1630,0,1,1,0,0,0,1
1-866-706-1991,0,43.7395085,-79.7419117,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"29 MASSEY, BRAMPTON, ON",0,0,0,1,0,1632,0,1,1,0,0,0,1
1-866-706-1991,0,43.7426125,-79.724921,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"60 JEREMY, BRAMPTON, ON",0,0,0,1,0,1631,0,1,1,0,0,0,1
1-866-706-1991,0,43.7203392,-79.74228769999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"65 LACEWOOD, BRAMPTON, ON",0,0,0,1,0,1633,0,1,1,0,0,0,1
1-866-706-1991,0,43.7323642,-79.7184255,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"9 GREENARROW, BRAMPTON, ON",0,0,0,1,0,1634,0,1,1,0,0,0,1
1-866-706-1991,0,43.7181114,-79.6991135,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"87 DORCHESTER, BRAMPTON, ON",0,0,0,1,0,1635,0,1,1,0,0,0,1
1-866-706-1991,0,43.7289531,-79.70371279999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"36 FINCHLEY, BRAMPTON, ON",0,0,0,1,0,1636,0,1,1,0,0,0,1
1-866-706-1991,0,43.7151252,-79.6949326,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1 DUNBARTON, BRAMPTON, ON",0,0,0,1,0,1639,0,1,1,0,0,0,1
1-866-706-1991,0,43.7150157,-79.6941678,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"18 DORCHESTER, BRAMPTON, ON",0,0,0,1,0,1641,0,1,1,0,0,0,1
1-866-706-1991,0,43.7150291,-79.69442839999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2 DUNBARTON, BRAMPTON, ON",0,0,0,1,0,1640,0,1,1,0,0,0,1
1-866-706-1991,0,43.7389877,-79.72441169999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"28 GRAND VALLEY, BRAMPTON, ON",0,0,0,1,0,1642,0,1,1,0,0,0,1
1-866-706-1991,0,43.713077,-79.6975198,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"48 DARLINGTON, BRAMPTON, ON",0,0,0,1,0,1643,0,1,1,0,0,0,1
1-866-706-1991,0,43.7127387,-79.6988059,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4 DALTON, BRAMPTON, ON",0,0,0,1,0,1644,0,1,1,0,0,0,1
1-866-706-1991,0,43.7490449,-79.7378454,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"127 PROFESSOR'S LAKE, BRAMPTON, ON",0,0,0,1,0,1645,0,1,1,0,0,0,1
1-866-706-1991,0,43.7196319,-79.701554,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"116 DORCHESTER, BRAMPTON, ON",0,0,0,1,0,1646,0,1,1,0,0,0,1
1-866-706-1991,0,43.7021707,-79.7454422,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"48 ARCHDEKIN, BRAMPTON, ON",0,0,0,1,0,1647,0,1,1,0,0,0,1
1-866-706-1991,0,43.7027833,-79.7447943,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"39 RUTHERFORD, BRAMPTON, ON",0,0,0,1,0,1648,0,1,1,0,0,0,1
1-866-706-1991,0,43.7227955,-79.7088564,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"3 EARNSCLIFFE, BRAMPTON, ON",0,0,0,1,0,1649,0,1,1,0,0,0,1
1-866-706-1991,0,43.7232545,-79.7086023,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"2 EARNSCLIFFE, BRAMPTON, ON",0,0,0,1,0,1650,0,1,1,0,0,0,1
1-866-706-1991,0,43.7180207,-79.6978894,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"18 DONALDA, BRAMPTON, ON",0,0,0,1,0,1651,0,1,1,0,0,0,1
1-866-706-1991,0,43.7181226,-79.69846629999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"19 DONALDA, BRAMPTON, ON",0,0,0,1,0,1652,0,1,1,0,0,0,1
1-866-706-1991,0,43.7019917,-79.76057460000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"49 VODDEN, BRAMPTON, ON",0,0,0,1,0,1653,0,1,1,0,0,0,1
1-866-706-1991,0,43.746262,-79.73836639999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"62 PROFESSOR'S LAKE, BRAMPTON, ON",0,0,0,1,0,1654,0,1,1,0,0,0,1
1-866-706-1991,0,43.74038830000001,-79.74289259999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"44 MASSEY, BRAMPTON, ON",0,0,0,1,0,1655,0,1,1,0,0,0,1
1-866-706-1991,0,43.739745,-79.7413461,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"28 MASSEY, BRAMPTON, ON",0,0,0,1,0,1656,0,1,1,0,0,0,1
1-866-706-1991,0,43.7304279,-79.726152,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"11 HEDLEY, BRAMPTON, ON",0,0,0,1,0,1657,0,1,1,0,0,0,1
